# Pair potential mie/cut for atom types 1 6: i,r,energy,force

EM28_14
N 6000 R 1e-40 300

1	1.00E-40	2.7368548E+20	9.7312800E+18
2	0.0500083	2.7319884E+20	9.7312800E+18
3	0.1000170	2.7271219E+20	9.7312800E+18
4	0.1500250	2.7222555E+20	9.7312800E+18
5	0.2000330	2.7173891E+20	9.7312800E+18
6	0.2500420	2.7125225E+20	9.7312800E+18
7	0.3000500	2.7076561E+20	9.7312800E+18
8	0.3500580	2.7027897E+20	9.7312800E+18
9	0.4000670	2.6979232E+20	9.7312800E+18
10	0.4500750	2.6930568E+20	9.7312800E+18
11	0.5000830	2.6881904E+20	9.7312800E+18
12	0.5500920	2.6833238E+20	9.7312800E+18
13	0.6001000	2.6784574E+20	9.7312800E+18
14	0.6501080	2.6735910E+20	9.7312800E+18
15	0.7001170	2.6687245E+20	9.7312800E+18
16	0.7501250	2.6638581E+20	9.7312800E+18
17	0.8001330	2.6589916E+20	9.7312800E+18
18	0.8501420	2.6541251E+20	9.7312800E+18
19	0.9001500	2.6492587E+20	9.7312800E+18
20	0.9501580	2.6443923E+20	9.7312800E+18
21	1.0001700	2.6395255E+20	9.7312800E+18
22	1.0501800	2.6346589E+20	9.7312800E+18
23	1.1001800	2.6297932E+20	9.7312800E+18
24	1.1501900	2.6249266E+20	9.7312800E+18
25	1.2002000	2.6200600E+20	9.7312800E+18
26	1.2502100	2.6151934E+20	9.7312800E+18
27	1.3002200	2.6103268E+20	9.7312800E+18
28	1.3502300	2.6054602E+20	9.7312800E+18
29	1.4002300	2.6005945E+20	9.7312800E+18
30	1.4502400	2.5957279E+20	9.7312800E+18
31	1.5002500	2.5908613E+20	9.7312800E+18
32	1.5502600	2.5859947E+20	9.7312800E+18
33	1.6002700	2.5811281E+20	9.7312800E+18
34	1.6502800	2.5762615E+20	9.7312800E+18
35	1.7002800	2.5713958E+20	9.7312800E+18
36	1.7502900	2.5665292E+20	9.7312800E+18
37	1.8003000	2.5616626E+20	9.7312800E+18
38	1.8503100	2.5567960E+20	9.7312800E+18
39	1.9003200	2.5519294E+20	9.7312800E+18
40	1.9503300	2.5470628E+20	9.7312800E+18
41	2.0003300	2.5421971E+20	9.7312800E+18
42	2.0503400	2.5373305E+20	9.7312800E+18
43	2.1003500	2.5324639E+20	9.7312800E+18
44	2.1503600	2.5275973E+20	9.7312800E+18
45	2.2003700	2.5227307E+20	9.7312800E+18
46	2.2503800	2.5178640E+20	9.7312800E+18
47	2.3003800	2.5129984E+20	9.7312800E+18
48	2.3503900	2.5081318E+20	9.7312800E+18
49	2.4004000	2.5032652E+20	9.7312800E+18
50	2.4504100	2.4983986E+20	9.7312800E+18
51	2.5004200	2.4935320E+20	9.7312800E+18
52	2.5504300	2.4886653E+20	9.7312800E+18
53	2.6004300	2.4837997E+20	9.7312800E+18
54	2.6504400	2.4789331E+20	9.7312800E+18
55	2.7004500	2.4740665E+20	9.7312800E+18
56	2.7504600	2.4691999E+20	9.7312800E+18
57	2.8004700	2.4643333E+20	9.7312800E+18
58	2.8504800	2.4594666E+20	9.7312800E+18
59	2.9004800	2.4546010E+20	9.7312800E+18
60	2.9504900	2.4497344E+20	9.7312800E+18
61	3.0005000	2.4448678E+20	9.7312800E+18
62	3.0505100	2.4400012E+20	9.7312800E+18
63	3.1005200	2.4351345E+20	9.7312800E+18
64	3.1505300	2.4302679E+20	9.7312800E+18
65	3.2005300	2.4254023E+20	9.7312800E+18
66	3.2505400	2.4205357E+20	9.7312800E+18
67	3.3005500	2.4156691E+20	9.7312800E+18
68	3.3505600	2.4108025E+20	9.7312800E+18
69	3.4005700	2.4059358E+20	9.7312800E+18
70	3.4505800	2.4010692E+20	9.7312800E+18
71	3.5005800	2.3962036E+20	9.7312800E+18
72	3.5505900	2.3913370E+20	9.7312800E+18
73	3.6006000	2.3864704E+20	9.7312800E+18
74	3.6506100	2.3816037E+20	9.7312800E+18
75	3.7006200	2.3767371E+20	9.7312800E+18
76	3.7506300	2.3718705E+20	9.7312800E+18
77	3.8006300	2.3670049E+20	9.7312800E+18
78	3.8506400	2.3621383E+20	9.7312800E+18
79	3.9006500	2.3572717E+20	9.7312800E+18
80	3.9506600	2.3524050E+20	9.7312800E+18
81	4.0006700	2.3475384E+20	9.7312800E+18
82	4.0506800	2.3426718E+20	9.7312800E+18
83	4.1006800	2.3378062E+20	9.7312800E+18
84	4.1506900	2.3329396E+20	9.7312800E+18
85	4.2007000	2.3280729E+20	9.7312800E+18
86	4.2507100	2.3232063E+20	9.7312800E+18
87	4.3007200	2.3183397E+20	9.7312800E+18
88	4.3507300	2.3134731E+20	9.7312800E+18
89	4.4007300	2.3086075E+20	9.7312800E+18
90	4.4507400	2.3037409E+20	9.7312800E+18
91	4.5007500	2.2988742E+20	9.7312800E+18
92	4.5507600	2.2940076E+20	9.7312800E+18
93	4.6007700	2.2891410E+20	9.7312800E+18
94	4.6507800	2.2842744E+20	9.7312800E+18
95	4.7007800	2.2794088E+20	9.7312800E+18
96	4.7507900	2.2745422E+20	9.7312800E+18
97	4.8008000	2.2696755E+20	9.7312800E+18
98	4.8508100	2.2648089E+20	9.7312800E+18
99	4.9008200	2.2599423E+20	9.7312800E+18
100	4.9508300	2.2550757E+20	9.7312800E+18
101	5.0008300	2.2502101E+20	9.7312800E+18
102	5.0508400	2.2453434E+20	9.7312800E+18
103	5.1008500	2.2404768E+20	9.7312800E+18
104	5.1508600	2.2356102E+20	9.7312800E+18
105	5.2008700	2.2307436E+20	9.7312800E+18
106	5.2508800	2.2258770E+20	9.7312800E+18
107	5.3008800	2.2210114E+20	9.7312800E+18
108	5.3508900	2.2161447E+20	9.7312800E+18
109	5.4009000	2.2112781E+20	9.7312800E+18
110	5.4509100	2.2064115E+20	9.7312800E+18
111	5.5009200	2.2015449E+20	9.7312800E+18
112	5.5509300	2.1966783E+20	9.7312800E+18
113	5.6009300	2.1918126E+20	9.7312800E+18
114	5.6509400	2.1869460E+20	9.7312800E+18
115	5.7009500	2.1820794E+20	9.7312800E+18
116	5.7509600	2.1772128E+20	9.7312800E+18
117	5.8009700	2.1723462E+20	9.7312800E+18
118	5.8509800	2.1674796E+20	9.7312800E+18
119	5.9009800	2.1626139E+20	9.7312800E+18
120	5.9509900	2.1577473E+20	9.7312800E+18
121	6.0010000	2.1528807E+20	9.7312800E+18
122	6.0510100	2.1480141E+20	9.7312800E+18
123	6.1010200	2.1431475E+20	9.7312800E+18
124	6.1510300	2.1382809E+20	9.7312800E+18
125	6.2010300	2.1334152E+20	9.7312800E+18
126	6.2510400	2.1285486E+20	9.7312800E+18
127	6.3010500	2.1236820E+20	9.7312800E+18
128	6.3510600	2.1188154E+20	9.7312800E+18
129	6.4010700	2.1139488E+20	9.7312800E+18
130	6.4510800	2.1090822E+20	9.7312800E+18
131	6.5010800	2.1042165E+20	9.7312800E+18
132	6.5510900	2.0993499E+20	9.7312800E+18
133	6.6011000	2.0944833E+20	9.7312800E+18
134	6.6511100	2.0896167E+20	9.7312800E+18
135	6.7011200	2.0847501E+20	9.7312800E+18
136	6.7511300	2.0798835E+20	9.7312800E+18
137	6.8011300	2.0750178E+20	9.7312800E+18
138	6.8511400	2.0701512E+20	9.7312800E+18
139	6.9011500	2.0652846E+20	9.7312800E+18
140	6.9511600	2.0604180E+20	9.7312800E+18
141	7.0011700	2.0555514E+20	9.7312800E+18
142	7.0511800	2.0506848E+20	9.7312800E+18
143	7.1011800	2.0458191E+20	9.7312800E+18
144	7.1511900	2.0409525E+20	9.7312800E+18
145	7.2012000	2.0360859E+20	9.7312800E+18
146	7.2512100	2.0312193E+20	9.7312800E+18
147	7.3012200	2.0263527E+20	9.7312800E+18
148	7.3512300	2.0214861E+20	9.7312800E+18
149	7.4012300	2.0166204E+20	9.7312800E+18
150	7.4512400	2.0117538E+20	9.7312800E+18
151	7.5012500	2.0068872E+20	9.7312800E+18
152	7.5512600	2.0020206E+20	9.7312800E+18
153	7.6012700	1.9971540E+20	9.7312800E+18
154	7.6512800	1.9922873E+20	9.7312800E+18
155	7.7012800	1.9874217E+20	9.7312800E+18
156	7.7512900	1.9825551E+20	9.7312800E+18
157	7.8013000	1.9776885E+20	9.7312800E+18
158	7.8513100	1.9728219E+20	9.7312800E+18
159	7.9013200	1.9679553E+20	9.7312800E+18
160	7.9513300	1.9630886E+20	9.7312800E+18
161	8.0013300	1.9582230E+20	9.7312800E+18
162	8.0513400	1.9533564E+20	9.7312800E+18
163	8.1013500	1.9484898E+20	9.7312800E+18
164	8.1513600	1.9436232E+20	9.7312800E+18
165	8.2013700	1.9387565E+20	9.7312800E+18
166	8.2513800	1.9338899E+20	9.7312800E+18
167	8.3013800	1.9290243E+20	9.7312800E+18
168	8.3513900	1.9241577E+20	9.7312800E+18
169	8.4014000	1.9192911E+20	9.7312800E+18
170	8.4514100	1.9144245E+20	9.7312800E+18
171	8.5014200	1.9095578E+20	9.7312800E+18
172	8.5514300	1.9046912E+20	9.7312800E+18
173	8.6014300	1.8998256E+20	9.7312800E+18
174	8.6514400	1.8949590E+20	9.7312800E+18
175	8.7014500	1.8900924E+20	9.7312800E+18
176	8.7514600	1.8852258E+20	9.7312800E+18
177	8.8014700	1.8803591E+20	9.7312800E+18
178	8.8514800	1.8754925E+20	9.7312800E+18
179	8.9014800	1.8706269E+20	9.7312800E+18
180	8.9514900	1.8657603E+20	9.7312800E+18
181	9.0015000	1.8608937E+20	9.7312800E+18
182	9.0515100	1.8560270E+20	9.7312800E+18
183	9.1015200	1.8511604E+20	9.7312800E+18
184	9.1515300	1.8462938E+20	9.7312800E+18
185	9.2015300	1.8414282E+20	9.7312800E+18
186	9.2515400	1.8365616E+20	9.7312800E+18
187	9.3015500	1.8316950E+20	9.7312800E+18
188	9.3515600	1.8268283E+20	9.7312800E+18
189	9.4015700	1.8219617E+20	9.7312800E+18
190	9.4515800	1.8170951E+20	9.7312800E+18
191	9.5015800	1.8122295E+20	9.7312800E+18
192	9.5515900	1.8073629E+20	9.7312800E+18
193	9.6016000	1.8024962E+20	9.7312800E+18
194	9.6516100	1.7976296E+20	9.7312800E+18
195	9.7016200	1.7927630E+20	9.7312800E+18
196	9.7516300	1.7878964E+20	9.7312800E+18
197	9.8016300	1.7830308E+20	9.7312800E+18
198	9.8516400	1.7781642E+20	9.7312800E+18
199	9.9016500	1.7732975E+20	9.7312800E+18
200	9.9516600	1.7684309E+20	9.7312800E+18
201	10.0017000	1.7635614E+20	9.7312800E+18
202	10.0517000	1.7586958E+20	9.7312800E+18
203	10.1017000	1.7538301E+20	9.7312800E+18
204	10.1517000	1.7489645E+20	9.7312800E+18
205	10.2017000	1.7440988E+20	9.7312800E+18
206	10.2517000	1.7392332E+20	9.7312800E+18
207	10.3017000	1.7343676E+20	9.7312800E+18
208	10.3517000	1.7295019E+20	9.7312800E+18
209	10.4017000	1.7246363E+20	9.7312800E+18
210	10.4517000	1.7197706E+20	9.7312800E+18
211	10.5018000	1.7148953E+20	9.7312800E+18
212	10.5518000	1.7100296E+20	9.7312800E+18
213	10.6018000	1.7051640E+20	9.7312800E+18
214	10.6518000	1.7002983E+20	9.7312800E+18
215	10.7018000	1.6954327E+20	9.7312800E+18
216	10.7518000	1.6905671E+20	9.7312800E+18
217	10.8018000	1.6857014E+20	9.7312800E+18
218	10.8518000	1.6808358E+20	9.7312800E+18
219	10.9018000	1.6759701E+20	9.7312800E+18
220	10.9518000	1.6711045E+20	9.7312800E+18
